text_new,actual_label,predicted_label
Narasi ada dalam video dengan tulisan warna biru Waduk Wadas Lintang Kebumen Penjelasan Beredar video melalui aplikasi Whatsapp yang diklaim sebagai banjir ikan di pinggir jalan Melalui tulisan yang tertera dalam video tersebut diklaim bahwa kejadian di Kebumen Jawa Tengah Berdasarkan hasil penelusuran peristiwa dalam video tersebut bukan terjadi di Kebumen Jawa Tengah Selain itu video tersebut sudah pernah beredar pada Januari 2019 dan sudah mendapat bantahan dari pihak kepolisian setempat Kapolres Kebumen AKBP Robertho Pardede pada 24 Januari 2019 mengatakan bahwa dari hasil pengecekan lapangan tidak terjadi kejadian seperti dalam video Dari hasil pengecekan dan konfirmasi di lapangan kejadian seperti itu tidak ada di sekitar Waduk Wadaslintang ujarnya Ia juga menegaskan video tersebut hoaks lantaran pada detik ke tujuh video tersebut ada tanda nomor kendaraan bermotor TNKB yang bukan berasal dari Indonesia Itu bukan tipe TNKB Indonesia kata Pardede Mengacu kepada TNKB tersebut TNKB untuk wilayah Kebumen Jawa Tengah memiliki kode huruf awal AA Selain itu untuk TNKB di Indonesia memiliki latar belakang warna hitam tidak putih seperti pada video Berdasarkan hal tersebut maka dapat disimpulkan bahwa peristiwa dalam video tersebut tidak terjadi di Kebumen atau wilayah Indonesia lainnya Oleh sebab itu video tersebut masuk ke dalam kategori False Context atau Konten yang Salah Referensi httpswwwfacebookcomgroupsfafhhpermalink1077199362612598 httpswwwmerdekacomcekfaktahebohvideobanjirikandiwadukwadaslintangkebumendinyatakanhoakshtml httpswwwliputan6comregionalread3879308hebohbanjirikanleledijalanrayawadaslintang httpstirtoiddaftarkodepelatnomordaerahdaerahdiindonesiaeg1G,FAKE,FAKE
RUMAH SAKIT JIWAKECEBONGDr DJAMAL,FAKE,FAKE
POPULER NUSANTARA Pemilik Rekening akan Gugat BCA Kasus Tukang Becak Tarik Uang Rp 320 Juta  Yani dan Ujang Berkalikali Coba Dihabisi Pembunuh Berantai detik dirinya meminum kopi beracun yang diduga milik pembunuh berantai Bekasi Jumat 2012023 Yani mantan istri Dede salah satu pelaku pembunuh berantai dan Ujang tetangga dari Solihin juga menjadi target pembunuhan dan berhasil selamat,REAL,FAKE
lawyertiktok persittangguh sekilas info semoga bermanfaat,FAKE,FAKE
BRAVO TNI Garagara mobil Anggota TNI dengan mobil tim Buser Polres bersenggolan akhirnya Anggota TNI mengalah dan sudah meminta maaf duluan eeeeeh si intel gondrong malah coba Akhirnya yg terjadi jurus Yongmodo anggota TNI Sumber Twitter httpsarchivephm800H Arsip,FAKE,FAKE
Tau gak kalian kenapa demo mahasiswa tidak ditayang ditivi Karna televisi indonesia sudah dikuasai China komunis  PKI Penjelasan Beredar postingan yang menyebutkan bahwa aksi demonstrasi mahasiswa tidak terliput oleh media televisi Selain itu dalam narasi disebutkan bahwa tidak terliputnya demonstrasi tersebut lantaran mediamedia televisi telah dikuasai oleh China Komunis atau PKI Berdasarkan hasil penelusuran klaim postingan tersebut tidak benar Hal itu didasari oleh hasil penelusuran yang dilakukan oleh Tim Cek Fakta Tempo Berdasarkan hasil penelusurannya sejumlah media televisi sudah meliput aksi demonstrasi mahasiswa Selain itu klaim bahwa pemilik mediamedia televisi merupakan China KomunisPKI sudah dibuktikan oleh Tempo tidak benar Berikut kutipan hasil periksa fakta Tempo   Demonstrasi mahasiswa di televisi Kolase foto aksi mahasiswa yang diunggah akun Aninta tidak muncul dalam pencarian melalui tools reverse image Tim CekFakta Tempo kemudian memasukkan kata kunci demo mahasiswa di sejumlah situs milik televisitelevisi Indonesia Karena tidak disebutkan terkait apa aksi itu dilakukan oleh para mahasiswa yang ada dalam fotofoto tersebut Tempo juga mengkhususkan pencarian pada unjuk rasa mahasiswa yang hangat terjadi dalam sepekan ini Pada 19 September 2019 mahasiswa dari berbagai universitas berunjuk rasa di depan Gedung DPR untuk menolak revisi UndangUndang Nomor 30 Tahun 2002 tentang Komisi Pemberantasan Tindak Pidana Korupsi atau KPK Tempo memilih sampel empat televisi yakni KompasTV CNN Indonesia tvOne dan Metro TV yang memiliki program pemberitaan lebih banyak dibandingkan televisi lain Menggunakan mesin pencarian Google Tempo menemukan 494 pemberitaan mengenai demo mahasiswa di situs CNN Indonesia Salah satunya adalah pemberitaan mengenai unjuk rasa mahasiswa di depan Gedung DPR untuk menolak revisi UU KPK pada 19 September 2019 Dengan cara yang sama Tempo kembali menemukan pemberitaan tentang demonstrasi mahasiswa yang lebih banyak di KompasTV mencapai 1680 hasil Unjuk rasa untuk menentang revisi UU KPK juga dimuat oleh KompasTV pada 19 September 2019 Di MetroTV Tempo juga menemukan 787 pemberitaan terkait unjuk rasa mahasiswa Sementara tvOne juga memberitakan sejumlah aksi mahasiswa salah satunya demonstrasi menentang pengesahan revisi UU KPK di DPR Benarkah ada pengaruh Cina dan PKI Dimuatnya pemberitaan tentang demo mahasiswa oleh sejumlah televisi Indonesia menggugurkan narasi pertama yang ditulis akun Aninta Rozana Sementara terkait klaim bahwa televisi Indonesia dikuasai oleh Cina bisa ditelusuri dari susunan pemilik saham komisaris dan direksi Susunan pemilik saham komisaris dan direksi tvOne bisa dibaca selengkapnya di sini Sementara KompasTV di sini CNN Indonesia di sini dan Metro TV di sini Klaim bahwa televisi Indonesia telah dikuasai oleh PKI atau Partai Komunis Indonesia juga tidak berdasar karena era PKI telah berakhir setelah Gerakan 30 September 1965 Pembubaran PKI pun telah dituangkan dalam Ketetapan MPRS Nomor 25 Tahun 1966 tentang Pembubaran Partai Komunis Indonesia link mengenai susunan pemilik saham komisaris dan direksi media televisi ada di bagian referensi  Dari hasil penelusuran Tempo itu diketahui bahwa media televisi memang meliput aksi demonstrasi mahasiswa Fokus pemeriksaan fakta Tempo terkait isu demonstrasi mahasiswa terhadap penolakan Revisi UU KPK Selain itu periksa fakta Tempo juga mengkaji perihal klaim pemilik televisi yang faktanya tidak dikuasai oleh China KomunisPKI Melalui penelusuran di kanal media televisi dalam laman Youtube ditemukan juga liputan mengenai demo penolakan hasil Revisi UU KPK dan RKUHP oleh para mahasiswa Media televisi tersebut di antaranya CNN Indonesia TV One Kompas TV Indosiar dan Metro TV Tautan peliputan demonstrasi ada di bagian referensi Berdasarkan penjelasan tersebut maka klaim bahwa tidak ada media televisi yang tidak meliput demonstrasi mahasiswa merupakan klaim yang salah Selain itu klaim mengenai pemilik media televisi merupakan China KomunisPKI juga salah Oleh sebab itu maka postingan itu masuk ke dalam kategori False Context atau Konten yang Salah Referensi httpswwwfacebookcomgroupsfafhhpermalink984303371902198 httpscekfaktatempocofakta407faktaatauhoaksbenarkahdemomahasiswatidakdisiarkankarenatelevisiindonesiasudahdikuasaicinadanpki httpswwwidxcoidPortals0StaticDataListedCompaniesPerformanceSummaryVIVApdf httpswwwkompastvaboutus httpswwwcnnindonesiacomtentangkami httpswwwmetrotvnewscomabout,FAKE,FAKE
Yang diurusin cuman polas poles daerah Thamrin Sudirman sih waduk Pluit pun diterlantarkan padahal waduk ini penting untuk pengendalian banjir Jakarta Alhamdulillah pa Heru gercep dua hari bekerja langsung dikeruk dan dibersihkan ,FAKE,FAKE
diterjemahkan ke dalam Bahasa Indonesia Butuh 3 jam untuk membuat ini Saya harap anda menyukainya Lihat httpstakeit644dotxyzgure tracyminispa,FAKE,FAKE
narasi dalam gambar 5 FAKTA SUSU KENTAL MANIS NGGAK BOLEH DISEDUH AIR PANAS Menurut Deputi Badan Pengawasan Pengolahan Pangan Olahan Rita Endang dalam dialog bersama Pro 3 RRI meminum susu kental manis SKM dengan diseduh air panas adalah kebiasaan yang salah SKM tidak dianjurkan untuk bayi di bawah 12 bulan karena tidak bisa mencukupi asupan giziKandungan gula yang tinggi kurang baik dikonsumsi tiap hariKarena bukan susu murni SKM tidak dianjurkan dikonsumsi seperti biasa layaknya susu UHTSKM sudah lama dianjurkan untuk dikonsumsi sebagai topping makanan sajaLarangan menyeduh SKM jadi minuman sudah tertuang pada peraturan BPOM nomor 31 tahun 2018 lalu,FAKE,FAKE
Sri Mulyani BBM tidak dinaikkan negara kesulitan bayar utang Nya ceuk kuring ge pasti keur mayar hutang teu apal nginjem na komo ngasaan mah duit na heunteu tiba2 Rahayat anu katempuhan Terjemahan nah saya juga bilang apa pasti untuk membayar hutang rakyat gatau minjemnya gimana bahkan merasakan uangnya juga tidak tiba tiba rakyat yang terkena dampaknya Penjelasan Beredar sebuah tangkapan judul berita dari CNN Indonesia di Facebook yang mengklaim jika BBM tidak dinaikkan maka negara akan kesulitan membayar hutang dari dalam tangkapan layar tersebut juga menampilkan keluhan seseorang dalam bahasa Sunda bahwa rakyat terkena dampaknya dengan menanggung bebannya melalui kenaikan harga BBM Dari tangkapan layar yang dibagikan menunjukkan berita yang dipublikasi oleh CNN Indonesia pada Rabu 07 Sep 2022 1239 WIB Setelah ditelusuri klaim tersebut salah Faktanya artikel berita yang asli yang dipublikasi oleh CNN Indonesia pada Rabu 07 Sep 2022 1239 WIB dan foto Sri Mulyani yang sama berjudul Sri Mulyani Tantang 100 Ekonom Ramal Harga Minyak Tahun Depan  tidak ada kaitannya dengan kenaikan harga BBM dampak dari kesulitan negara untuk membayar hutang Kemudian tidak ada sumber lain yang memvalidasi kebenaran bahwa Sri Mulyani menyebut jika BBM tidak dinaikkan maka negara akan kesulitan membayar hutang tangkapan layar yang tersebar melalui Facebook tersebut merupakan hasil suntingan Dengan demikian klaim Sri Mulyani menyebut jika BBM tidak dinaikkan negara kesulitan bayar hutang merupakan hoaks dengan kategori Konten yang Menyesatkan Referensi httpswwwcnnindonesiacomekonomi20220907123553532844512srimulyanitantang100ekonomramalhargaminyaktahundepan httpswwwmerdekacomcekfaktacekfaktahoakssrimulyanisebutjikabbmtidaknaiknegarakesulitanbayarutanghtml Editor Bentang Febrylian,FAKE,FAKE
perahu terbalik di danau Jatiluhur td siang jam 12 Hatihati yang berlibur semoga semuanya diberikan keselamatan Aamiin Informasi dari dinsos Karawang,FAKE,FAKE
Info yg sy dpt ini racun yg di sebarkan lewat pesawat untuk area madura,FAKE,FAKE
Selamat Anda Terpilih MenerimaBantuan 75JT Dari BPJS KesehatanINFO SILAHKAN HUBUNGI WhatsAppPELAYANAN KAMI087764896745 Penjelasan Beredar pesan WhatsApp yang berisikan bantuan dari BPJS Kesehatan berupa uang sebesar Rp75 Juta dengan disertai nomer handphone yang mengklaim sebagai nomer pelayanan BPJS Berdasarkan hasil penelusuran diketahui bahwa perihal pesan WhatsApp tersebut telah diklarifikasi oleh Kabag SDM dan Umum BPJS Kesehatan Cabang Batam Irfan Rachmadi sebagai hoaks atau informasi palsu Temanteman media akhirakhir ini banyak beredar WA penipuan tentang bantuan dari BPJS Kesehatan Perlu kami informasikan bahwa BPJS Kesehatan tidak pernah memberikan hadiah atau apapun dalam bentuk uang tunai dan info dari WA tersebut merupakan penipuan atau berita bohong Ucap Irfan Rachmadi Selain itu hoaks serupa pernah dibahas oleh Turnbackhoaxid pada tahun 2021 dengan judul SALAH SMS Bantuan BPJS Kesehatan Sebesar Rp78 Juta  Oleh sebab itu konten WhatsApp tersebut masuk ke dalam kategori Konten Palsu Referensi httpswwwidnnewsidpesansingkatbantuanrp75jutabpjskesehatanitutidakbenaraliashoax httpsturnbackhoaxid20210804salahsmsbantuanbpjskesehatansebesarrp78juta,FAKE,FAKE
Gunung Anak Krakatau BOCOR Muntah Hebat Hari Ini Jum at 17 Juni 2022,FAKE,FAKE
Aksi Xanana Gusmao Bantu Korban Bencana NTT Viral Ini yang dilakukannya,FAKE,FAKE
Info dari temen2 GrabGojek Bantu bc aja Mohon perhatian sebentar Hati2 utk Wilayah seluruh negara indonesian Pihak kepolisian akan melakukan Razia besar2an di semua titik Razia dilakukn dgn Gabungan mulai dr Mabes Polda Polres hingga Polsek Karena banyak kerabat para Pembegal atau Genk motor yang akan membalas Dendam dikarenakan rekan2 mereka banyak yg Tertangkap  Ada juga yang dibakar Mereka berkata Bahwasannya kami para Pembegal motor akan membalas dendam atas perlakuan masyarakat yang main bakar terhadap anggota kami bahkan akan lebih Kejam  Brutal di jalanan  Mereka berjanji setiap ada pengendara sepeda Motor di Pagi sampai Malam  Dini hari akan dibacok dan Dicincang Tlg sebarkn informasi ini Bahwa mulai jam 10 Malam Besok sd dini hari penduduk dilarang Ber aktifitas keluar rumah disebabkn adanya Teror BalasDendam dr komplotan pembegal dan Genk motor Tadi siang kantor Polsek dilempari kertas yang bertulisan Nyawa harus dibayar dengan Nyawa dan kami akan bertumbuh menjadi Besar Para warga dihimbau JANGAN keluar pada Malam  Dini hari utk sementara Jika TIDAK ada hal2 yg mendesak Demikian pesan dr Humas MabesPolri NB Bantu Share yaa Saudara Ku Demi Keselamatan kwn2  keluarga kita Hati2,FAKE,FAKE
Guntur Martandi Penjelasan Terdapat akun Facebook bernama Guntur Martandi yang mencatut nama kabid Pengadaan Pemberhentian dan Informasi Aparatur BKPSDM Kabupaten Lahat Akun tersebut menggunakan nama foto profil dan foto dinding yang bersangkutan Berdasarkan hasil penelusuran akun Facebook tersebut merupakan akun palsu atau akun tiruan Pasalnya ditemukan akun asli orang yang bersangkutan dengan nama Guntur Martandy  Akun palsu menggunakan foto sampul yang sebelumnya pernah diunggah akun asli dengan jarak waktu unggah yang lebih lama Akun palsu tersebut menggunakan foto sampulnya sejak 16 April 2021 sedangkan foto yang sama pernah diunggah terlebih dahulu oleh akun yang asli pada tanggal 3 April 2014 Kemudian telah terkonfirmasi melalui laman httpsbkpsdmlahatkabgoid bahwa akun tersebut merupakan akun palsu yang terindikasi penipuan dan pencemaran nama baik Pada laman tersebut juga telah dihimbau untuk tetap berhatihati jika mendapatkan informasi melalui akun tersebut Dengan demikian dapat disimpulkan bahwa akun atas nama Guntur Martandi yang beredar itu bukan milik pejabat BKSDM Kab Lahat sehingga aku tersebut masuk dalam hoaks dengan kategori imposter content atau konten tiruan Referensihttpswwwfacebookcomgtr170205 PEMBERITAHUAN  HATIHATI AKUN FB PALSU MENGATASNAMAKAN GUNTUR MARTANDI HOAKS AKUN FB MENGATASNAMAKAN PEJABAT BKPSDM KAB LAHAT,FAKE,FAKE
INDONESIA BERJAYA DI FORMULA 1,FAKE,FAKE
Akun Whatsapp Bupati Lamongan Yuhronur 6283847434678,FAKE,FAKE
We re Hiring Hai Sobat Wika IkonSegera daftarkan diri kamu sekarang Ini kesempatan kalian menjadi bagian dari tim WIKAIKONLowongan ini merupakan lowongan pekerjaan resmi PT Wijaya Karya Industri  Konstruksi dengan kualifikasi sebagai berikut  Lanjutan Narasi setelah bagian Referensi  Kualifikasi Umum PriaWanitaMaks 40 tahunMin S1 semua jurusanFresh Graduate dipersilahkan daftarRiwayat medis yang baikAdaptif  pembelajar cepatMin IPK 300Siap ditempatkan disemua area operasisesuai domisili Apply Paling Lambat 17 Agust 2021  Fasilitas Gaji Di atas UMK daerah SetempatJenjang KarirTempat TinggalMessKendaraan Dinas  Uang BBMAsuransi Jiwa  KecelakaanBPJS Kesehatan  KetenagakerjaanTHR Apply Herebitlycareerwikaikon2021 Note Rekrutmen WIKAIKO Tidak Dipungut Biaya Hanya pelamar yang memenuhi kualifikasi dan seleksi yang akan dipanggil melalui email Silahkan di share informasi positif ini bagi saudarasaudara kita yang membutuhkan pekerjaan terutama di masa pandemi Covid19 saat ini Penulis Khairunnisa AndiniEditor Bentang Febrylian,FAKE,FAKE
Breaking di Jerman Anda tidak lagi diperbolehkan membeli mobil jika sudah disuntikan vaksin Tahun ini orang yang divaksin juga akan menerima surat dari perusahaan asuransi bahwa mereka tidak lagi diasuransikan Dan tidak diperbolehkan lagi mengendarai mobil Ini akan menjadi kebangkitan besar di Jerman Penjelasan Beredar sebuah kabar di Twitter yang mengklaim bahwa di Jerman orang yang sudah divaksin tidak diperbolehkan mengendarai mobil membeli mobil dan perusahaan asuransi akan mengirimkan surat kepada nasabahnya yang sudah divaksin bahwa perusahaan akan mengasuransikan kendaraan mereka lagi Kabar ini beredar setelah tersebarnya hoaks bahwa pemerintah Jerman sudah menghentikan pemberian vaksinasi Covid19 karena dianggap tidak aman dan tidak direkomendasikan kembali Setelah ditelusuri kabar tersebut salah Faktanya kabar tersebut merupakan kabar bohong yang tidak ada dasar kebenarannya Melalui AFP Martina Th ne juru bicara Kementerian Transportasi Jerman mengatakan tidak ada rencana untuk mengubah peraturan untuk mendapatkan SIM atau aturan berkendara lainnya bagi mereka yang sudah divaksinasi Kemudian juga melalui AFP Alexander Schnaars juru bicara the German Automobile Association ADAC sebuah klub otomotif terbesar di Jerman mengatakan bahwa riwayat vaksinasi pengendara tidak menghalangi mereka untuk membeli ataupun mengendarai mobil Selain itu the German Insurance Federation GDV juga membantah bahwa akan mencabut asuransi kendaraan bagi nasabah yang sudah divaksinasi Dengan demikian di Jerman orang yang sudah divaksin dilarang mengendarai mobil merupakan hoax dengan kategori Konten yang Menyesatkan Referensi httpsfactcheckafpcomdocafpcom32PX4RV httpswwwreuterscomarticlefactcheckgermanyvaccinesidUSL1N30M0SH Editor Bentang Febrylian,FAKE,FAKE
Jadi begini pak syamsudin Ini saya mau menyampaikan bahwa kami jajaran staf dan juga donatur ada sedikit rejeki yang insya allah akan kami bagikan ke masjid Baburrahman dan juga anak yatim Saya berharap bpk berkenan menerima bantuan kami dan membantu kami untuk menyalurkan santunan anak yatim di sekitaran tempat bpkBisa bpk kirimkan ke saya nomer rekening masjid nya pak  Agar staf bendahara kami nanti bisa segera memproseskan dana nya pakDan saya sekalian mau minta tolong apa bisa pak Ini saya mau minta tolong pihak masjid untuk mewakilkan saya memberikan santunan ke keluarga alm bpk witoTerakhir kali saya dapat info kalau sekarang di Jakarta pakNanti akan saya kirimkan nomer keluarga almarhum ke bpkagar bpk bisa menyampaikan dan meminya nomer rekening keluarga almarhum secara langsung pak,FAKE,FAKE
httpskidneyuniversedottopAheUIGy6kimiafarmaapotekt 16395562917561639556293632SelamatPerayaan HUT ke50 Kimia FarmaMelalui kuesioner Anda akan memiliki kesempatan untuk mendapatkan 2000000 Rupiah,FAKE,FAKE
selamar sorebenar ini dengan surya mart nggihsaya dokter bima syahputra dari RS PKU MUHAMMADIYAH WONOSOBO  mau belanja apa bisa diantar nggih ke rs  Benarr pakkbisa pakkmohon maaf tapi ada ongkir nya pak oh baik tidak apa tissue kering paseo 250s 3 pcs tissue basah mitu baby 3pcs superpell refil lemon besar 2 pcs wippol refil besar 2pcs susu ultramilk coklat 1 ltr 3pcs,FAKE,FAKE
AKHIRNYA MUNDUR JUGA ABIS NGATAI ORANG2 TANJUNG PRIUK LAGIAN SEBENERNYA NIH ORANG ASLI PRIBUMI APA BUKAN SIH  Penjelasan Beredar postingan yang menyebutkan bahwa Menteri Hukum dan HAM Menkumham Yasonna Laoly mengundurkan diri dari jabatannya pasca membuat pernyataan terkait warga Tanjung Priok Dalam postingannya tersebut disertai pemberitaan dari cnnindonesiacom dengan judul Yasonna Laoly Mundur sebagai Menteri Hukum dan HAM Berdasarkan hasil penelusuran diketahui bahwa konten narasi dalam postingan dan pemberitaan yang dibagikannya tidak sesuai Sebab dalam pemberitaan itu mengulas mengenai pengajuan pengunduran diri Yasonna pada September 2019 Alasan mundurnya Yasonna kala itu lantaran dirinya terpilih menjadi anggota DPR RI untuk periode 20192024 Berikut cuplikan dari pemberitaan di cnnindonesiacom yang tayang pada 27 September 2019   Jakarta CNN Indonesia Menteri Hukum dan HAM Yasonna H Laoly mengajukan surat pengunduran diri sebagai menteri kepada Presiden Joko Widodo Jokowi Jumat 279 Yasonna mundur karena akan segera dilantik menjadi anggota DPR periode 20192024 Dalam surat pengunduran diri yang ditujukan kepada Jokowi Yasonna mengajukan pengunduran sebagai menteri terhitung 1 Oktober 2019 Hal ini tak terlepas dari terpilihnya Yasonna menjadi anggota DPR dari Daerah Pemilihan Sumatera Utara I Yasonna menyebut bahwa seorang menteri tak boleh rangkap jabatan sesuai dengan Pasal 23 UndangUndang Nomor 39 Tahun 2008 tentang Kementerian Negara Saya mengucapkan terima kasih atas kesempatan dan kepercayaan dari Bapak Presiden yang telah menunjuk saya sebagai Menteri Hukum dan Hak Asasi Manusia pada Kabinet Kerja Joko WidodoJusuf Kalla serta dukungan selama saya menjabat tulis Yasonna dalam surat tertanggal 27 September 2019 yang ditandatanganinya   Akan tetapi Yasonna kembali menjabat sebagai Menkumham pasca ditunjuk kembali oleh Presiden Joko Widodo Berikut cuplikan pemberitaan mengenai pengangkatan Yasonna kembali menjadi Menkumham   JAKARTA KOMPAScom Yasonna H Laoly mundur sebagai anggota DPR RI periode 2019 2024 setelah kembali dilantik sebagai Menteri Hukum dan HAM  Menkumham oleh Presiden Joko Widodo di Istana Negara Rabu 23102019 Hari ini baru resmi pengunduran diri Nanti surat pengunduran akan dikirim ke DPR ucap Yasonna usai acara serah terima jabatan sertijab di Gedung Kemenkumham Jakarta Rabu dikutip dari Antara Acara serah terima jabatan itu dilakukan Tjahjo kepada Yasonna Kepada Prof Laoly selamat bertugas mengemban amanah untuk bangsa dan negara yang kita cintai Kami juga menyampaikan mohon maaf kepada segenap jajaran di Kemenkumham apabila ada halhal yang mungkin kurang berkenan selama 23 hari ucap Tjahjo dalam sambutannya pada acara sertijab tersebut   Adapun terkait kasus Yasonna dengan warga Tanjung Priok ia sudah menyampaikan permohonan maaf Kasus ketersinggungan warga Tanjung Priok terhadap Yasonna lantaran pernyataannya saat mengisi acara Resolusi Pemasyarakatan 2020 Direktorat Jenderal Pemasyarakatan di Lapas Narkotika Kelas IIA Jatinegara Jakarta pada Kamis 16 Januari 2020 Permohonan maaf Yasonna sudah disampaikan secara terbuka pada 22 Januari 2020 Berikut cuplikan pernyataan maafnya   Menteri Hukum dan Hak Asasi Manusia  Menkumham Yasonna Laoly meminta maaf atas ucapannya yang dinilai menyinggung warga Tanjung Priok Jakarta Utara Yasonna merasa pernyataannya yang kini dipersoalkan itu tidak dimaksudkan untuk menyinggung warga Tanjung Priok Kemudian ternyata berkembang penafsiran yang berbeda di media massa dan publik luas sehingga saudarasaudara saya yang ada di Tanjung Priok merasa tersinggung maka saya menyampaikan permohonan maaf kata Yasonna   Berdasarkan hal tersebut maka tampak bahwa narasi pada konten postingan sumber memelintir informasi pemberitaan dari cnnindonesiacom Selain itu pemberitaan cnnindonesiacom bukan terkait pemberitaan masalah Yasonna dengan warga Tanjung Priok melainkan soal pengunduran dirinya dari Menkumham lantaran akan dilantik menjadi anggota DPR RI 20192024 Atas dasar itu maka konten pada sumber masuk kategori Misleading Content atau Konten yang Menyesatkan Referensi httpswwwfacebookcomgroupsfafhhpermalink1098327013833166 httpswwwmedcomidtelusurcekfakta9K5rZO1Ncekfaktamenteriyasonnaakhirnyamundurusaididemowargatanjungpriok httpswwwcnnindonesiacomnasional2019092720251832434806yasonnalaolymundursebagaimenterihukumdanham httpsnasionalkompascomread2019102408392861ditunjuklagijadimenkumhamyasonnamundurdaridpr httpsnewsdetikcomberitad4868872pernyataanlengkapyasonnasoalkriminaldipriokyangjadikontroversi httpswwwmedcomidnasionalperistiwaWb7LAEWkyasonnamintamaafkepadawargapriok httpsnasionalkompascomread2020012218582821diproteswargatanjungpriokmenkumhamyasonnalaolymintamaafpage all,FAKE,FAKE
VOC ala komunis,FAKE,FAKE
Sebelum chek in bayar rapid tes dl Rp 550000 tanpa terkecuali Waoo bisnis baru di bandara Halo kemenhub151 Benarkah ini Penjelasan Beredar informasi yang menyebutkan jika rapid test virus Corona di Bandara SoekarnoHatta dibandrol dengan harga Rp550 ribu Setelah melakukan penelusuran hal tersebut dibantah oleh Kepala Kantor Kesehatan Pelabuhan KKP Bandara SoekarnoHatta Anas Ma ruf Anas menegaskan rapid test virus Corona dan pelayanan pemeriksaan kesehatan di SoekarnoHatta tidak dikenakan biaya alias gratis Anas juga menjelaskan jika test tersebut dikhususkan bagi WNI yang telah melakukan perjalanan dari luar negeri atau repatriasi Sedangkan untuk penerbangan domestik penumpang harus melakukan test terlebih dahulu di luar bandara artinya di rumah sakit Adapun penumpang yang domestik mereka harus tes di luar bandara artinya dari rumah sakit kata Anas mengutip dari Kompascom Senior Manager Branch Communications  Legal Bandara SoekarnoHatta Febri Toga juga menegaskan jika pihak bandara tidak menyediakan rapid test terkait keberangkatan Kami tidak menyediakan pemeriksaan rapid test terkait keberangkatan Ujar Febri dikutip dari Tirtoid Febri juga menjelaskan bahwa Bandara SoekarnoHatta hanya menerima 3 syarat bagi penumpang keberangkatan tiket pesawat surat tugas yang menyatakan boleh bepergian serta surat hasil tes yang membuktikan yang bersangkutan negatif COVID19 Berkas yang disebut terakhir dapat berupa berkas hasil swab test rapid test maupun PCR Selain itu Febri menegaskan jika video tersebut tidak terjadi di Bandara SoekarnoHatta Tidak terjadi di Bandara Soekarno Hatta itu juga tidak terjadi di Bandara AP II Ujar Febri Berdasaran penjelasan di atas klaim yang menyebutkan jika rapid test di Bandara SoekarnoHatta dibandrol dengan harga Rp550 ribu adalah salah maka informasi tersebut masuk ke dalam Konten Yang Menyesatkan Referensi httpstravelkompascomread20200512191100527kkpbandarasoekarnohatta tescepatviruscoronagratishanyauntukwnipage all httpstirtoidklarifikasivideoviralsoettarapidtestuntukpenumpanggratisftlL httpswwwsuaracomnews20200515145057gegerpenumpangwajibikutirapidtestdibandarabayarrp550ribu httpswwwindozoneidnewsBysp9nxcekfaktabenarkahrapidtestdibandarasoettadibanderolrp550ribureadall,FAKE,FAKE
They are on the shoreline of Pacific Grove California and the most romantic spot in the United States Terjemahan Batuan ini berada di tepi pantai Pasifik Grove California dan spot paling romantis di Amerika,FAKE,FAKE
Innaliahi wainnailaihi rojiunNKRI berdukaBaru saja pesawat Hercules milik TNI yang membawa 100 anggota prajurit TNI menuju Papua jatuh di wilayah Papua pada tanggal 09112020 pukul 0900 anggota yg meninggal hingga kini baru diketahui 10 orang dan korban luka parah baru 4 orang yang diantaranyaKorban terluka1 Letda Rizqul Khoiri2 Letda husain ilham3 Letda peratu randi4 Serda adi prayogaSemoga korban yang meninggal yang hendak berjuang meninggal dalam keadaan khusnul khotimah dan di tempatkan disyurganya allah tanpa hisab serta korban yg selamat semoga mereka diberikan kekuatan serta kesabaran dalam menghadapi semuanya amiin ya rabbal alamiin,FAKE,FAKE
 Video tersembunyi yang memperlihatkan apa yang sebenarnya menghantam Pentagon  PenjelasanAkun Twitter alwayseektruth mengunggah video yang diklaim sebagai video tersembunyi  di mana video tersebut memperlihatkan Pentagon dihantam oleh misil Cuitan dan video yang diunggah pada 18 September tersebut telah disukai oleh lebih dari 19000 orang serta telah dibagikan dan dikutip ulang lebih dari 10000 kali Berdasarkan hasil penelusuran video tersebut merupakan hasil suntingan Informasi mengenai Pentagon yang dihantam misil tersebut juga telah beredar sejak lebih dari sepuluh tahun yang lalu Video yang asli pernah diunggah oleh akun YouTube MissingTrillions dengan judul 35 mm Stock Footage of Washington DC aerials also available in High Definition  Di video asli terlihat bahwa tidak ada misil yang menghantam Pentagon Deskripsi di video tersebut juga memberikan penjelasan lengkap yang berbunyi sebagai berikut Video ini telah digunakan untuk video Pentagon misil palsu  Selain itu akun Twitter hoaxeye pernah membahas informasi serupa dan menambahkan penjelasan bahwa video yang asli diambil saat proyek renovasi Pentagon pada 1999 Dengan demikian informasi yang disebarluaskan oleh alwayseektruth merupakan konten yang dimanipulasi Referensihttpswwwyoutubecomwatchv 2DOgIbCjQBE httpstwittercomhoaxeyestatus1571553750422110209,FAKE,FAKE
Uang terbaru Indonesia 200ribu dan 75ribu tepat di hari ini resmi di luncurkan Siapa yang udah punya uang pecahan terbaru ini Apiek dan unik gambarnya,FAKE,FAKE
